date,year,month,product_code,product_name,short_name,monthly_variation,source_table,theme
2023-12-01,2023,12,2201004,Gás de botijão,Gás botijão,-0.36,7060,gas_bottle
2023-12-01,2023,12,3202028,Computador pessoal,Computador,0.11,7060,computer
2023-12-01,2023,12,5101001,Ônibus urbano,Ônibus,-0.61,7060,bus
2023-12-01,2023,12,5101010,Passagem aérea,Aérea,8.87,7060,plane
2023-12-01,2023,12,5104001,Gasolina,Gasolina,-0.34,7060,gas
2023-12-01,2023,12,5104002,Etanol,Etanol,-1.24,7060,ethanol
2023-12-01,2023,12,5104003,Óleo diesel,Diesel,-1.96,7060,diesel
2023-12-01,2023,12,7101010,Empregado doméstico,Doméstico,0.3,7060,domestic
2023-12-01,2023,12,7202041,Cigarro,Cigarro,0.23,7060,cigarette
2024-01-01,2024,1,8,Educação,Educação,0.33,7060,education
2024-01-01,2024,1,11,Alimentação no domicílio,Alim. domicílio,1.81,7060,pantry
2024-01-01,2024,1,1107,Carnes,Carnes,0.08,7060,meat
2024-01-01,2024,1,1201,Alimentação fora do domicílio,Fora de casa,0.25,7060,restaurant
2024-01-01,2024,1,2202,Energia elétrica residencial,Energia,-0.64,7060,energy
2024-01-01,2024,1,6203,Plano de saúde,Plano saúde,0.76,7060,health
2024-01-01,2024,1,1101002,Arroz,Arroz,6.39,7060,rice
2024-01-01,2024,1,1101052,Feijão - preto,Feijão,6.91,7060,beans
2024-01-01,2024,1,1102006,Macarrão,Macarrão,0.12,7060,pasta
2024-01-01,2024,1,1103003,Batata-inglesa,Batata,29.45,7060,potato
2024-01-01,2024,1,1103028,Tomate,Tomate,2.96,7060,tomato
2024-01-01,2024,1,1110044,Ovo de galinha,Ovos,-1.81,7060,egg
2024-01-01,2024,1,1111004,Leite longa vida,Leite,0.71,7060,milk
2024-01-01,2024,1,1112015,Pão francês,Pão,-0.34,7060,bread
2024-01-01,2024,1,1113014,Azeite de oliva,Azeite,4.04,7060,oil
2024-01-01,2024,1,1114022,Café moído,Café,0.8,7060,coffee
2024-01-01,2024,1,1114084,Cerveja,Cerveja,0.27,7060,beer
2024-01-01,2024,1,2101001,Aluguel residencial,Aluguel,0.53,7060,rent
2024-01-01,2024,1,2101002,Condomínio,Condomínio,0.89,7060,condo
2024-01-01,2024,1,2101004,Taxa de água e esgoto,Água/esgoto,0.83,7060,water
2024-01-01,2024,1,2104008,Detergente,Detergente,0.48,7060,soap
2024-01-01,2024,1,2201004,Gás de botijão,Gás botijão,0.42,7060,gas_bottle
2024-01-01,2024,1,3202028,Computador pessoal,Computador,0.48,7060,computer
2024-01-01,2024,1,5101001,Ônibus urbano,Ônibus,-0.92,7060,bus
2024-01-01,2024,1,5101010,Passagem aérea,Aérea,-15.22,7060,plane
2024-01-01,2024,1,5104001,Gasolina,Gasolina,-0.31,7060,gas
2024-01-01,2024,1,5104002,Etanol,Etanol,-1.55,7060,ethanol
2024-01-01,2024,1,5104003,Óleo diesel,Diesel,-1,7060,diesel
2024-01-01,2024,1,7101010,Empregado doméstico,Doméstico,0.24,7060,domestic
2024-01-01,2024,1,7202041,Cigarro,Cigarro,1.53,7060,cigarette
2024-02-01,2024,2,8,Educação,Educação,4.98,7060,education
2024-02-01,2024,2,11,Alimentação no domicílio,Alim. domicílio,1.12,7060,pantry
2024-02-01,2024,2,1107,Carnes,Carnes,-0.58,7060,meat
2024-02-01,2024,2,1201,Alimentação fora do domicílio,Fora de casa,0.49,7060,restaurant
2024-02-01,2024,2,2202,Energia elétrica residencial,Energia,0.14,7060,energy
2024-02-01,2024,2,6203,Plano de saúde,Plano saúde,0.76,7060,health
2024-02-01,2024,2,1101002,Arroz,Arroz,3.69,7060,rice
2024-02-01,2024,2,1101052,Feijão - preto,Feijão,4.71,7060,beans
2024-02-01,2024,2,1102006,Macarrão,Macarrão,-1.1,7060,pasta
2024-02-01,2024,2,1103003,Batata-inglesa,Batata,6.79,7060,potato
2024-02-01,2024,2,1103028,Tomate,Tomate,0.09,7060,tomato
2024-02-01,2024,2,1110044,Ovo de galinha,Ovos,2.43,7060,egg
2024-02-01,2024,2,1111004,Leite longa vida,Leite,3.49,7060,milk
2024-02-01,2024,2,1112015,Pão francês,Pão,0.56,7060,bread
2024-02-01,2024,2,1113014,Azeite de oliva,Azeite,2.23,7060,oil
2024-02-01,2024,2,1114022,Café moído,Café,0.21,7060,coffee
2024-02-01,2024,2,1114084,Cerveja,Cerveja,-0.02,7060,beer
2024-02-01,2024,2,2101001,Aluguel residencial,Aluguel,0.46,7060,rent
2024-02-01,2024,2,2101002,Condomínio,Condomínio,0.52,7060,condo
2024-02-01,2024,2,2101004,Taxa de água e esgoto,Água/esgoto,0.11,7060,water
2024-02-01,2024,2,2104008,Detergente,Detergente,-0.74,7060,soap
2024-02-01,2024,2,2201004,Gás de botijão,Gás botijão,0.36,7060,gas_bottle
2024-02-01,2024,2,3202028,Computador pessoal,Computador,0.08,7060,computer
2024-02-01,2024,2,5101001,Ônibus urbano,Ônibus,1.91,7060,bus
2024-02-01,2024,2,5101010,Passagem aérea,Aérea,-10.71,7060,plane
2024-02-01,2024,2,5104001,Gasolina,Gasolina,2.93,7060,gas
2024-02-01,2024,2,5104002,Etanol,Etanol,4.52,7060,ethanol
2024-02-01,2024,2,5104003,Óleo diesel,Diesel,0.14,7060,diesel
2024-02-01,2024,2,7101010,Empregado doméstico,Doméstico,0.32,7060,domestic
2024-02-01,2024,2,7202041,Cigarro,Cigarro,0.47,7060,cigarette
2024-03-01,2024,3,8,Educação,Educação,0.14,7060,education
2024-03-01,2024,3,11,Alimentação no domicílio,Alim. domicílio,0.59,7060,pantry
2024-03-01,2024,3,1107,Carnes,Carnes,-0.94,7060,meat
2024-03-01,2024,3,1201,Alimentação fora do domicílio,Fora de casa,0.35,7060,restaurant
2024-03-01,2024,3,2202,Energia elétrica residencial,Energia,0.12,7060,energy
2024-03-01,2024,3,6203,Plano de saúde,Plano saúde,0.77,7060,health
2024-03-01,2024,3,1101002,Arroz,Arroz,-0.9,7060,rice
2024-03-01,2024,3,1101052,Feijão - preto,Feijão,2.46,7060,beans
2024-03-01,2024,3,1102006,Macarrão,Macarrão,-0.4,7060,pasta
2024-03-01,2024,3,1103003,Batata-inglesa,Batata,-14.83,7060,potato
2024-03-01,2024,3,1103028,Tomate,Tomate,9.85,7060,tomato
2024-03-01,2024,3,1110044,Ovo de galinha,Ovos,4.59,7060,egg
2024-03-01,2024,3,1111004,Leite longa vida,Leite,2.63,7060,milk
2024-03-01,2024,3,1112015,Pão francês,Pão,0.63,7060,bread
2024-03-01,2024,3,1113014,Azeite de oliva,Azeite,3.68,7060,oil
2024-03-01,2024,3,1114022,Café moído,Café,1.08,7060,coffee
2024-03-01,2024,3,1114084,Cerveja,Cerveja,0.8,7060,beer
2024-03-01,2024,3,2101001,Aluguel residencial,Aluguel,0.15,7060,rent
2024-03-01,2024,3,2101002,Condomínio,Condomínio,0.74,7060,condo
2024-03-01,2024,3,2101004,Taxa de água e esgoto,Água/esgoto,0.04,7060,water
2024-03-01,2024,3,2104008,Detergente,Detergente,-0.18,7060,soap
2024-03-01,2024,3,2201004,Gás de botijão,Gás botijão,0.36,7060,gas_bottle
2024-03-01,2024,3,3202028,Computador pessoal,Computador,-0.68,7060,computer
2024-03-01,2024,3,5101001,Ônibus urbano,Ônibus,-0.06,7060,bus
2024-03-01,2024,3,5101010,Passagem aérea,Aérea,-9.14,7060,plane
2024-03-01,2024,3,5104001,Gasolina,Gasolina,0.21,7060,gas
2024-03-01,2024,3,5104002,Etanol,Etanol,0.55,7060,ethanol
2024-03-01,2024,3,5104003,Óleo diesel,Diesel,-0.73,7060,diesel
2024-03-01,2024,3,7101010,Empregado doméstico,Doméstico,0.36,7060,domestic
2024-03-01,2024,3,7202041,Cigarro,Cigarro,0.17,7060,cigarette
2024-04-01,2024,4,8,Educação,Educação,0.05,7060,education
2024-04-01,2024,4,11,Alimentação no domicílio,Alim. domicílio,0.81,7060,pantry
2024-04-01,2024,4,1107,Carnes,Carnes,-0.97,7060,meat
2024-04-01,2024,4,1201,Alimentação fora do domicílio,Fora de casa,0.39,7060,restaurant
2024-04-01,2024,4,2202,Energia elétrica residencial,Energia,-0.46,7060,energy
2024-04-01,2024,4,6203,Plano de saúde,Plano saúde,0.76,7060,health
2024-04-01,2024,4,1101002,Arroz,Arroz,-1.93,7060,rice
2024-04-01,2024,4,1101052,Feijão - preto,Feijão,-5.99,7060,beans
2024-04-01,2024,4,1102006,Macarrão,Macarrão,0.81,7060,pasta
2024-04-01,2024,4,1103003,Batata-inglesa,Batata,-4.18,7060,potato
2024-04-01,2024,4,1103028,Tomate,Tomate,14.09,7060,tomato
2024-04-01,2024,4,1110044,Ovo de galinha,Ovos,1.06,7060,egg
2024-04-01,2024,4,1111004,Leite longa vida,Leite,1.47,7060,milk
2024-04-01,2024,4,1112015,Pão francês,Pão,0.38,7060,bread
2024-04-01,2024,4,1113014,Azeite de oliva,Azeite,2.22,7060,oil
2024-04-01,2024,4,1114022,Café moído,Café,3.08,7060,coffee
2024-04-01,2024,4,1114084,Cerveja,Cerveja,0.71,7060,beer
2024-04-01,2024,4,2101001,Aluguel residencial,Aluguel,0.11,7060,rent
2024-04-01,2024,4,2101002,Condomínio,Condomínio,0.56,7060,condo
2024-04-01,2024,4,2101004,Taxa de água e esgoto,Água/esgoto,0.09,7060,water
2024-04-01,2024,4,2104008,Detergente,Detergente,-0.47,7060,soap
2024-04-01,2024,4,2201004,Gás de botijão,Gás botijão,0.04,7060,gas_bottle
2024-04-01,2024,4,3202028,Computador pessoal,Computador,-2.42,7060,computer
2024-04-01,2024,4,5101001,Ônibus urbano,Ônibus,0.01,7060,bus
2024-04-01,2024,4,5101010,Passagem aérea,Aérea,-12.09,7060,plane
2024-04-01,2024,4,5104001,Gasolina,Gasolina,1.5,7060,gas
2024-04-01,2024,4,5104002,Etanol,Etanol,4.56,7060,ethanol
2024-04-01,2024,4,5104003,Óleo diesel,Diesel,0.32,7060,diesel
2024-04-01,2024,4,7101010,Empregado doméstico,Doméstico,0.35,7060,domestic
2024-04-01,2024,4,7202041,Cigarro,Cigarro,0.23,7060,cigarette
2024-05-01,2024,5,8,Educação,Educação,0.09,7060,education
2024-05-01,2024,5,11,Alimentação no domicílio,Alim. domicílio,0.66,7060,pantry
2024-05-01,2024,5,1107,Carnes,Carnes,-0.04,7060,meat
2024-05-01,2024,5,1201,Alimentação fora do domicílio,Fora de casa,0.5,7060,restaurant
2024-05-01,2024,5,2202,Energia elétrica residencial,Energia,0.94,7060,energy
2024-05-01,2024,5,6203,Plano de saúde,Plano saúde,0.77,7060,health
2024-05-01,2024,5,1101002,Arroz,Arroz,1.47,7060,rice
2024-05-01,2024,5,1101052,Feijão - preto,Feijão,-7.92,7060,beans
2024-05-01,2024,5,1102006,Macarrão,Macarrão,-0.2,7060,pasta
2024-05-01,2024,5,1103003,Batata-inglesa,Batata,20.61,7060,potato
2024-05-01,2024,5,1103028,Tomate,Tomate,-2.44,7060,tomato
2024-05-01,2024,5,1110044,Ovo de galinha,Ovos,-1.23,7060,egg
2024-05-01,2024,5,1111004,Leite longa vida,Leite,5.36,7060,milk
2024-05-01,2024,5,1112015,Pão francês,Pão,0.2,7060,bread
2024-05-01,2024,5,1113014,Azeite de oliva,Azeite,2.05,7060,oil
2024-05-01,2024,5,1114022,Café moído,Café,3.42,7060,coffee
2024-05-01,2024,5,1114084,Cerveja,Cerveja,0.86,7060,beer
2024-05-01,2024,5,2101001,Aluguel residencial,Aluguel,0.13,7060,rent
2024-05-01,2024,5,2101002,Condomínio,Condomínio,0.67,7060,condo
2024-05-01,2024,5,2101004,Taxa de água e esgoto,Água/esgoto,1.62,7060,water
2024-05-01,2024,5,2104008,Detergente,Detergente,0.29,7060,soap
2024-05-01,2024,5,2201004,Gás de botijão,Gás botijão,1.04,7060,gas_bottle
2024-05-01,2024,5,3202028,Computador pessoal,Computador,0.88,7060,computer
2024-05-01,2024,5,5101001,Ônibus urbano,Ônibus,0,7060,bus
2024-05-01,2024,5,5101010,Passagem aérea,Aérea,5.91,7060,plane
2024-05-01,2024,5,5104001,Gasolina,Gasolina,0.45,7060,gas
2024-05-01,2024,5,5104002,Etanol,Etanol,0.53,7060,ethanol
2024-05-01,2024,5,5104003,Óleo diesel,Diesel,0.51,7060,diesel
2024-05-01,2024,5,7101010,Empregado doméstico,Doméstico,0.25,7060,domestic
2024-05-01,2024,5,7202041,Cigarro,Cigarro,1.65,7060,cigarette
2024-06-01,2024,6,8,Educação,Educação,0.06,7060,education
2024-06-01,2024,6,11,Alimentação no domicílio,Alim. domicílio,0.47,7060,pantry
2024-06-01,2024,6,1107,Carnes,Carnes,-0.47,7060,meat
2024-06-01,2024,6,1201,Alimentação fora do domicílio,Fora de casa,0.37,7060,restaurant
2024-06-01,2024,6,2202,Energia elétrica residencial,Energia,0.3,7060,energy
2024-06-01,2024,6,6203,Plano de saúde,Plano saúde,0.37,7060,health
2024-06-01,2024,6,1101002,Arroz,Arroz,2.25,7060,rice
2024-06-01,2024,6,1101052,Feijão - preto,Feijão,-4.81,7060,beans
2024-06-01,2024,6,1102006,Macarrão,Macarrão,-0.42,7060,pasta
2024-06-01,2024,6,1103003,Batata-inglesa,Batata,14.49,7060,potato
2024-06-01,2024,6,1103028,Tomate,Tomate,2.05,7060,tomato
2024-06-01,2024,6,1110044,Ovo de galinha,Ovos,-0.74,7060,egg
2024-06-01,2024,6,1111004,Leite longa vida,Leite,7.43,7060,milk
2024-06-01,2024,6,1112015,Pão francês,Pão,-0.22,7060,bread
2024-06-01,2024,6,1113014,Azeite de oliva,Azeite,1.77,7060,oil
2024-06-01,2024,6,1114022,Café moído,Café,3.03,7060,coffee
2024-06-01,2024,6,1114084,Cerveja,Cerveja,0.66,7060,beer
2024-06-01,2024,6,2101001,Aluguel residencial,Aluguel,0.2,7060,rent
2024-06-01,2024,6,2101002,Condomínio,Condomínio,0.19,7060,condo
2024-06-01,2024,6,2101004,Taxa de água e esgoto,Água/esgoto,1.13,7060,water
2024-06-01,2024,6,2104008,Detergente,Detergente,0.14,7060,soap
2024-06-01,2024,6,2201004,Gás de botijão,Gás botijão,-0.9,7060,gas_bottle
2024-06-01,2024,6,3202028,Computador pessoal,Computador,1.71,7060,computer
2024-06-01,2024,6,5101001,Ônibus urbano,Ônibus,0,7060,bus
2024-06-01,2024,6,5101010,Passagem aérea,Aérea,-9.88,7060,plane
2024-06-01,2024,6,5104001,Gasolina,Gasolina,0.64,7060,gas
2024-06-01,2024,6,5104002,Etanol,Etanol,0.34,7060,ethanol
2024-06-01,2024,6,5104003,Óleo diesel,Diesel,-0.64,7060,diesel
2024-06-01,2024,6,7101010,Empregado doméstico,Doméstico,0.19,7060,domestic
2024-06-01,2024,6,7202041,Cigarro,Cigarro,0.23,7060,cigarette
2024-07-01,2024,7,8,Educação,Educação,0.08,7060,education
2024-07-01,2024,7,11,Alimentação no domicílio,Alim. domicílio,-1.51,7060,pantry
2024-07-01,2024,7,1107,Carnes,Carnes,-0.07,7060,meat
2024-07-01,2024,7,1201,Alimentação fora do domicílio,Fora de casa,0.39,7060,restaurant
2024-07-01,2024,7,2202,Energia elétrica residencial,Energia,1.93,7060,energy
2024-07-01,2024,7,6203,Plano de saúde,Plano saúde,0.59,7060,health
2024-07-01,2024,7,1101002,Arroz,Arroz,-0.51,7060,rice
2024-07-01,2024,7,1101052,Feijão - preto,Feijão,-2.63,7060,beans
2024-07-01,2024,7,1102006,Macarrão,Macarrão,-0.35,7060,pasta
2024-07-01,2024,7,1103003,Batata-inglesa,Batata,-7.48,7060,potato
2024-07-01,2024,7,1103028,Tomate,Tomate,-31.24,7060,tomato
2024-07-01,2024,7,1110044,Ovo de galinha,Ovos,-2.67,7060,egg
2024-07-01,2024,7,1111004,Leite longa vida,Leite,-0.92,7060,milk
2024-07-01,2024,7,1112015,Pão francês,Pão,0.67,7060,bread
2024-07-01,2024,7,1113014,Azeite de oliva,Azeite,0.72,7060,oil
2024-07-01,2024,7,1114022,Café moído,Café,3.27,7060,coffee
2024-07-01,2024,7,1114084,Cerveja,Cerveja,-0.13,7060,beer
2024-07-01,2024,7,2101001,Aluguel residencial,Aluguel,0.16,7060,rent
2024-07-01,2024,7,2101002,Condomínio,Condomínio,0.98,7060,condo
2024-07-01,2024,7,2101004,Taxa de água e esgoto,Água/esgoto,-0.02,7060,water
2024-07-01,2024,7,2104008,Detergente,Detergente,-0.45,7060,soap
2024-07-01,2024,7,2201004,Gás de botijão,Gás botijão,1.23,7060,gas_bottle
2024-07-01,2024,7,3202028,Computador pessoal,Computador,0.77,7060,computer
2024-07-01,2024,7,5101001,Ônibus urbano,Ônibus,0,7060,bus
2024-07-01,2024,7,5101010,Passagem aérea,Aérea,19.39,7060,plane
2024-07-01,2024,7,5104001,Gasolina,Gasolina,3.15,7060,gas
2024-07-01,2024,7,5104002,Etanol,Etanol,5.9,7060,ethanol
2024-07-01,2024,7,5104003,Óleo diesel,Diesel,1.03,7060,diesel
2024-07-01,2024,7,7101010,Empregado doméstico,Doméstico,0.2,7060,domestic
2024-07-01,2024,7,7202041,Cigarro,Cigarro,0.12,7060,cigarette
2024-08-01,2024,8,8,Educação,Educação,0.73,7060,education
2024-08-01,2024,8,11,Alimentação no domicílio,Alim. domicílio,-0.73,7060,pantry
2024-08-01,2024,8,1107,Carnes,Carnes,0.52,7060,meat
2024-08-01,2024,8,1201,Alimentação fora do domicílio,Fora de casa,0.33,7060,restaurant
2024-08-01,2024,8,2202,Energia elétrica residencial,Energia,-2.77,7060,energy
2024-08-01,2024,8,6203,Plano de saúde,Plano saúde,0.58,7060,health
2024-08-01,2024,8,1101002,Arroz,Arroz,-0.95,7060,rice
2024-08-01,2024,8,1101052,Feijão - preto,Feijão,-0.65,7060,beans
2024-08-01,2024,8,1102006,Macarrão,Macarrão,0.02,7060,pasta
2024-08-01,2024,8,1103003,Batata-inglesa,Batata,-19.04,7060,potato
2024-08-01,2024,8,1103028,Tomate,Tomate,-16.89,7060,tomato
2024-08-01,2024,8,1110044,Ovo de galinha,Ovos,-3.46,7060,egg
2024-08-01,2024,8,1111004,Leite longa vida,Leite,-1.21,7060,milk
2024-08-01,2024,8,1112015,Pão francês,Pão,-0.28,7060,bread
2024-08-01,2024,8,1113014,Azeite de oliva,Azeite,1.34,7060,oil
2024-08-01,2024,8,1114022,Café moído,Café,3.7,7060,coffee
2024-08-01,2024,8,1114084,Cerveja,Cerveja,-0.28,7060,beer
2024-08-01,2024,8,2101001,Aluguel residencial,Aluguel,0.29,7060,rent
2024-08-01,2024,8,2101002,Condomínio,Condomínio,0.44,7060,condo
2024-08-01,2024,8,2101004,Taxa de água e esgoto,Água/esgoto,0.44,7060,water
2024-08-01,2024,8,2104008,Detergente,Detergente,-0.33,7060,soap
2024-08-01,2024,8,2201004,Gás de botijão,Gás botijão,0.71,7060,gas_bottle
2024-08-01,2024,8,3202028,Computador pessoal,Computador,1.94,7060,computer
2024-08-01,2024,8,5101001,Ônibus urbano,Ônibus,0,7060,bus
2024-08-01,2024,8,5101010,Passagem aérea,Aérea,-4.93,7060,plane
2024-08-01,2024,8,5104001,Gasolina,Gasolina,0.67,7060,gas
2024-08-01,2024,8,5104002,Etanol,Etanol,-0.18,7060,ethanol
2024-08-01,2024,8,5104003,Óleo diesel,Diesel,0.37,7060,diesel
2024-08-01,2024,8,7101010,Empregado doméstico,Doméstico,0.22,7060,domestic
2024-08-01,2024,8,7202041,Cigarro,Cigarro,0.27,7060,cigarette
2024-09-01,2024,9,8,Educação,Educação,0.05,7060,education
2024-09-01,2024,9,11,Alimentação no domicílio,Alim. domicílio,0.56,7060,pantry
2024-09-01,2024,9,1107,Carnes,Carnes,2.97,7060,meat
2024-09-01,2024,9,1201,Alimentação fora do domicílio,Fora de casa,0.34,7060,restaurant
2024-09-01,2024,9,2202,Energia elétrica residencial,Energia,5.36,7060,energy
2024-09-01,2024,9,6203,Plano de saúde,Plano saúde,0.58,7060,health
2024-09-01,2024,9,1101002,Arroz,Arroz,0.12,7060,rice
2024-09-01,2024,9,1101052,Feijão - preto,Feijão,3.52,7060,beans
2024-09-01,2024,9,1102006,Macarrão,Macarrão,1.18,7060,pasta
2024-09-01,2024,9,1103003,Batata-inglesa,Batata,-6.56,7060,potato
2024-09-01,2024,9,1103028,Tomate,Tomate,-6.58,7060,tomato
2024-09-01,2024,9,1110044,Ovo de galinha,Ovos,-1.73,7060,egg
2024-09-01,2024,9,1111004,Leite longa vida,Leite,1.17,7060,milk
2024-09-01,2024,9,1112015,Pão francês,Pão,0.98,7060,bread
2024-09-01,2024,9,1113014,Azeite de oliva,Azeite,0.95,7060,oil
2024-09-01,2024,9,1114022,Café moído,Café,4.02,7060,coffee
2024-09-01,2024,9,1114084,Cerveja,Cerveja,0.37,7060,beer
2024-09-01,2024,9,2101001,Aluguel residencial,Aluguel,0.32,7060,rent
2024-09-01,2024,9,2101002,Condomínio,Condomínio,0.3,7060,condo
2024-09-01,2024,9,2101004,Taxa de água e esgoto,Água/esgoto,0.08,7060,water
2024-09-01,2024,9,2104008,Detergente,Detergente,-0.14,7060,soap
2024-09-01,2024,9,2201004,Gás de botijão,Gás botijão,2.4,7060,gas_bottle
2024-09-01,2024,9,3202028,Computador pessoal,Computador,1.09,7060,computer
2024-09-01,2024,9,5101001,Ônibus urbano,Ônibus,0,7060,bus
2024-09-01,2024,9,5101010,Passagem aérea,Aérea,4.64,7060,plane
2024-09-01,2024,9,5104001,Gasolina,Gasolina,-0.12,7060,gas
2024-09-01,2024,9,5104002,Etanol,Etanol,0.75,7060,ethanol
2024-09-01,2024,9,5104003,Óleo diesel,Diesel,-0.11,7060,diesel
2024-09-01,2024,9,7101010,Empregado doméstico,Doméstico,0.28,7060,domestic
2024-09-01,2024,9,7202041,Cigarro,Cigarro,0.01,7060,cigarette
2024-10-01,2024,10,8,Educação,Educação,0.04,7060,education
2024-10-01,2024,10,11,Alimentação no domicílio,Alim. domicílio,1.22,7060,pantry
2024-10-01,2024,10,1107,Carnes,Carnes,5.81,7060,meat
2024-10-01,2024,10,1201,Alimentação fora do domicílio,Fora de casa,0.65,7060,restaurant
2024-10-01,2024,10,2202,Energia elétrica residencial,Energia,4.74,7060,energy
2024-10-01,2024,10,6203,Plano de saúde,Plano saúde,0.53,7060,health
2024-10-01,2024,10,1101002,Arroz,Arroz,-0.03,7060,rice
2024-10-01,2024,10,1101052,Feijão - preto,Feijão,4.45,7060,beans
2024-10-01,2024,10,1102006,Macarrão,Macarrão,0.34,7060,pasta
2024-10-01,2024,10,1103003,Batata-inglesa,Batata,-3.45,7060,potato
2024-10-01,2024,10,1103028,Tomate,Tomate,9.82,7060,tomato
2024-10-01,2024,10,1110044,Ovo de galinha,Ovos,-1.17,7060,egg
2024-10-01,2024,10,1111004,Leite longa vida,Leite,1.97,7060,milk
2024-10-01,2024,10,1112015,Pão francês,Pão,0.06,7060,bread
2024-10-01,2024,10,1113014,Azeite de oliva,Azeite,0.48,7060,oil
2024-10-01,2024,10,1114022,Café moído,Café,4.01,7060,coffee
2024-10-01,2024,10,1114084,Cerveja,Cerveja,0.98,7060,beer
2024-10-01,2024,10,2101001,Aluguel residencial,Aluguel,0.32,7060,rent
2024-10-01,2024,10,2101002,Condomínio,Condomínio,0.25,7060,condo
2024-10-01,2024,10,2101004,Taxa de água e esgoto,Água/esgoto,0,7060,water
2024-10-01,2024,10,2104008,Detergente,Detergente,0.33,7060,soap
2024-10-01,2024,10,2201004,Gás de botijão,Gás botijão,0.73,7060,gas_bottle
2024-10-01,2024,10,3202028,Computador pessoal,Computador,-1.15,7060,computer
2024-10-01,2024,10,5101001,Ônibus urbano,Ônibus,-3.51,7060,bus
2024-10-01,2024,10,5101010,Passagem aérea,Aérea,-11.5,7060,plane
2024-10-01,2024,10,5104001,Gasolina,Gasolina,-0.13,7060,gas
2024-10-01,2024,10,5104002,Etanol,Etanol,-0.56,7060,ethanol
2024-10-01,2024,10,5104003,Óleo diesel,Diesel,-0.2,7060,diesel
2024-10-01,2024,10,7101010,Empregado doméstico,Doméstico,0.22,7060,domestic
2024-10-01,2024,10,7202041,Cigarro,Cigarro,0.06,7060,cigarette
2024-11-01,2024,11,8,Educação,Educação,-0.04,7060,education
2024-11-01,2024,11,11,Alimentação no domicílio,Alim. domicílio,1.81,7060,pantry
2024-11-01,2024,11,1107,Carnes,Carnes,8.02,7060,meat
2024-11-01,2024,11,1201,Alimentação fora do domicílio,Fora de casa,0.88,7060,restaurant
2024-11-01,2024,11,2202,Energia elétrica residencial,Energia,-6.27,7060,energy
2024-11-01,2024,11,6203,Plano de saúde,Plano saúde,0.57,7060,health
2024-11-01,2024,11,1101002,Arroz,Arroz,-0.18,7060,rice
2024-11-01,2024,11,1101052,Feijão - preto,Feijão,-0.83,7060,beans
2024-11-01,2024,11,1102006,Macarrão,Macarrão,-0.48,7060,pasta
2024-11-01,2024,11,1103003,Batata-inglesa,Batata,2.18,7060,potato
2024-11-01,2024,11,1103028,Tomate,Tomate,-0.35,7060,tomato
2024-11-01,2024,11,1110044,Ovo de galinha,Ovos,-1.23,7060,egg
2024-11-01,2024,11,1111004,Leite longa vida,Leite,-1.72,7060,milk
2024-11-01,2024,11,1112015,Pão francês,Pão,0.43,7060,bread
2024-11-01,2024,11,1113014,Azeite de oliva,Azeite,0.32,7060,oil
2024-11-01,2024,11,1114022,Café moído,Café,2.33,7060,coffee
2024-11-01,2024,11,1114084,Cerveja,Cerveja,0.85,7060,beer
2024-11-01,2024,11,2101001,Aluguel residencial,Aluguel,0.34,7060,rent
2024-11-01,2024,11,2101002,Condomínio,Condomínio,0.29,7060,condo
2024-11-01,2024,11,2101004,Taxa de água e esgoto,Água/esgoto,0.04,7060,water
2024-11-01,2024,11,2104008,Detergente,Detergente,0.66,7060,soap
2024-11-01,2024,11,2201004,Gás de botijão,Gás botijão,0.17,7060,gas_bottle
2024-11-01,2024,11,3202028,Computador pessoal,Computador,-0.62,7060,computer
2024-11-01,2024,11,5101001,Ônibus urbano,Ônibus,3.64,7060,bus
2024-11-01,2024,11,5101010,Passagem aérea,Aérea,22.65,7060,plane
2024-11-01,2024,11,5104001,Gasolina,Gasolina,-0.16,7060,gas
2024-11-01,2024,11,5104002,Etanol,Etanol,-0.19,7060,ethanol
2024-11-01,2024,11,5104003,Óleo diesel,Diesel,0.03,7060,diesel
2024-11-01,2024,11,7101010,Empregado doméstico,Doméstico,0.3,7060,domestic
2024-11-01,2024,11,7202041,Cigarro,Cigarro,14.91,7060,cigarette
2024-12-01,2024,12,8,Educação,Educação,0.11,7060,education
2024-12-01,2024,12,11,Alimentação no domicílio,Alim. domicílio,1.17,7060,pantry
2024-12-01,2024,12,1107,Carnes,Carnes,5.26,7060,meat
2024-12-01,2024,12,1201,Alimentação fora do domicílio,Fora de casa,1.19,7060,restaurant
2024-12-01,2024,12,2202,Energia elétrica residencial,Energia,-3.19,7060,energy
2024-12-01,2024,12,6203,Plano de saúde,Plano saúde,0.57,7060,health
2024-12-01,2024,12,1101002,Arroz,Arroz,-1.17,7060,rice
2024-12-01,2024,12,1101052,Feijão - preto,Feijão,0.45,7060,beans
2024-12-01,2024,12,1102006,Macarrão,Macarrão,0.35,7060,pasta
2024-12-01,2024,12,1103003,Batata-inglesa,Batata,-18.69,7060,potato
2024-12-01,2024,12,1103028,Tomate,Tomate,-1.32,7060,tomato
2024-12-01,2024,12,1110044,Ovo de galinha,Ovos,1.63,7060,egg
2024-12-01,2024,12,1111004,Leite longa vida,Leite,-2.53,7060,milk
2024-12-01,2024,12,1112015,Pão francês,Pão,0.18,7060,bread
2024-12-01,2024,12,1113014,Azeite de oliva,Azeite,-0.06,7060,oil
